Fitness Function,Constraint,Constraint Used,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,24,24
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9842895345843514,34,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,20,20
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.8732565827981628,10,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,12,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,12,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,6,6
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,24,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.8732565827981628,19,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,15,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,17,17
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,15,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,19,19
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,11,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.8732565827981628,20,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,17,17
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,24,24
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,32,32
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,17,17
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,11,50
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,22,22
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9998447051515537,19,50
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9968376321770926,38,50
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.999985882286505,12,50
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,6,6
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,21,21
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Booth,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9994588209826871,2,50
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,18,18
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,20,20
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,15,15
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,11,11
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,18,18
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,22,22
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,20,20
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,8,8
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,8,8
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,23,23
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,17,17
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,16,16
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978494016442432,12,50
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,11,11
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,11,11
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,19,19
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,11,11
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,11,11
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,7,7
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,17,17
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,16,16
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,9,9
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978494016442432,19,50
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,26,26
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,15,15
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,9,9
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,8,8
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,9,9
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,8,8
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978494016442432,12,50
Booth,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9978776370712333,13,13
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9978776370712333,7,7
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,10,10
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,7,7
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9988517593023969,10,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,19,19
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,7,7
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9999576468595148,10,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992094080442733,34,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9996611748761172,17,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9999105878145311,13,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,9,9
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,7,7
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9922070221506925,14,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9996282335446285,12,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,23,23
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9953929194960918,20,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,7,7
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,7,7
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.999985882286505,14,50
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,15,15
Booth,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9999811763820066,21,50
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,20,20
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,16,16
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,18,18
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,18,18
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,34,34
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,16,16
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,17,17
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,25,25
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,30,30
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,38,38
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,10,10
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.5707889490333892,44,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.999898714386866,45,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9913384981163095,49,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,28,28
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,7,7
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,10,10
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9437516305530148,44,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,23,23
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,22,22
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.5822612056342736,11,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,24,24
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9858367349607647,50,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9975493086097339,44,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,22,22
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,18,18
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9988660575207136,43,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.999898714386866,17,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,12,12
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,8,8
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,30,30
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,20,20
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,0.9620062490349643,49,50
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,15,15
Langermann,Constraint 1,false,Penalty Method,0.3,3.5,0.5,13,13,1.0,25,25
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.7229068229575408,46,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,37,37
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,45,45
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,22,22
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,3,3
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,21,21
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9981331021274207,49,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9984040610211258,49,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.999898714386866,42,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,30,30
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9779429872445285,49,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,44,44
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,33,33
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9997231276867629,47,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,26,26
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,35,35
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,24,24
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.999898714386866,26,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,36,36
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.6047196486927939,33,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,21,21
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,37,37
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.943148322916046,46,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9682060986573219,49,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9711171132434093,30,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,25,25
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,0.9984040610211258,42,50
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,37,37
Langermann,Constraint 3,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,25,25
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,31,31
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,38,38
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.999898714386866,15,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,43,43
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.8239786876802645,50,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9518085826061109,50,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9984040610211258,40,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9913384981163095,23,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,43,43
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,17,17
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,28,28
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,36,36
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,9,9
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,11,11
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9518085826061109,40,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9955402575291094,35,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9980223799115477,46,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.9996227175602576,47,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,39,39
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,18,18
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.999898714386866,46,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,30,30
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,35,35
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,24,24
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,24,24
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.999898714386866,20,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,0.999898714386866,37,50
Langermann,Constraint 3,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,26,26
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9478647932943344,43,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9682318307750533,50,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,37,37
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9611748470530306,22,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.7991760769446381,47,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,11,11
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.7937331887103035,40,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.982930331655062,46,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.6779943930971588,28,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.8584584625449567,39,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9980223799115477,43,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9948918781378439,47,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.8395747665174852,50,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,22,22
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9756197892301468,46,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,49,49
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.46227485462462614,20,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9467577872872713,14,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9964534123801418,48,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.7723267252099433,5,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9986908402786541,35,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9918091601764102,48,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9918091601764102,40,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.6807102827467552,10,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.7991760769446381,20,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9984168672685441,40,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.5287390042438214,12,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,50,50
Langermann,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9898623559551756,43,50
Langermann,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,19,19
