Fitness Function,Constraint,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,13,13
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,5,5
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,6,6
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,31,31
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,18,18
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,6,6
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,5,5
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,5,5
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,15,15
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,5,5
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,5,5
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,6,6
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,20,20
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.5667129705070789,8,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,16,16
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,5,5
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,17,17
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,6,6
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.5667129705070789,10,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.999898714386866,7,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,0.5667129705070789,12,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,6,6
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,13,13
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,6,6
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,19,19
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,10,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,22,22
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,21,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,10,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,16,16
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,10,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,14,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,10,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,22,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,16,16
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,15,15
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,10,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,17,17
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,14,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,16,16
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,6,6
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,20,20
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,6,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,8,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,6,6
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,2,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,5,5
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,5,5
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,4,4
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,6,6
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,5,5
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,17,17
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,7,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,6,6
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,7,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,7,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,9,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,21,21
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,5,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,16,16
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,18,18
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,31,31
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,25,13,1.0,5,5
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,4,4
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,5,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,6,6
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,10,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,6,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,6,6
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,7,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,7,7
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,25,25
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,8,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,6,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,8,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,5,5
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,6,6
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,26,26
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,10,10
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,0.9992952506441721,8,50
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 4,Rejection Method,0.3,0.8,1.6,25,13,1.0,11,11
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,7,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,5,5
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,16,16
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,8,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,16,16
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,4,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,14,14
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,4,4
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,2,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,8,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,16,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,18,18
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,13,13
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,4,4
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,0.9992952506441721,6,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,25,13,1.0,20,20
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,14,14
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,19,19
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,4,4
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,8,8
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,17,17
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,6,6
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,6,6
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,9,9
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,10,10
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,7,7
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,11,11
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,25,13,1.0,12,12
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9973458698629171,2,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,9,9
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,9,9
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,8,8
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,9,9
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,9,9
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978494016442432,8,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,13,13
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,9,9
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,13,13
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,11,11
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,10,10
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,12,12
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,9,9
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,12,12
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,13,13
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978494016442432,5,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,13,13
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,10,10
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,6,6
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,10,10
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,11,11
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,25,13,0.9978776370712333,10,10
